advertiser_id,review_id,rating,comment,display_name,describe_yourself,location,year,transaction_date,started_timestamp,source_id,responsiveness,negotiation_skills,professionalism_communication,market_expertise,link,reply
959500,61518b3d-4105-4d2d-96e2-39f76b62731f,5.0,"Tom helped me to sell my home in West Allis and buy a home in Greendale. He was very knowledgable about different neighborhoods throughout the Milwaukee area. He was readily available to discuss various aspects of the process and fit my needs into his schedule with seeming ease. He was easy to get along with. I encountered many bumps along the way and he was able to navigate through it all with professionalism and good nature. I have labelled him ""negotiator extraordinaire"" and feel that I got a fair price for both the old and the new property. Couldn't have done it without him!!",,BUYER,"Greendale, WI",,2013-05-31T05:00:00+00:00,2023-11-21T19:08:21.307+00:00,RMA,,,,,,
959500,3bdd4480-cae8-46c4-a805-ac62adc8d05c,5.0,"Tom is the professional that teaches other professionals on how to be professional. He was thorough in checking the details to make sure our transaction went as smooth as possible. Tom went the extra mile to make sure contractors had access to the new house to give us proper estimates. Negotiations went well, as he was necessary to make sure I was not over-aggressive with my counter offers. In the end, we are happy with our new home, and owe a lot of that to Tom.",,BUYER,"New Berlin, WI",,2020-10-02T00:00:00+00:00,2023-09-05T04:59:10.595+00:00,RMA,,,,,,
959500,8e299f76-6967-49f2-97aa-b3920cb4364f,5.0,"Tom is an extremely skilled realty expert, his knowledge of this industry is very impressive.  We wouldn’t think of purchasing or selling another property without his assistance.",,BUYER,"New Berlin, WI",,2018-06-29T00:00:00+00:00,2023-09-05T04:59:10.593+00:00,RMA,,,,,,
1013264,758ff786-fdda-45cd-b06b-297d4e06cdaa,5.0,"As first time home buyers new to Wisconsin we had a lot of questions and and wanted to see a lot of houses. Sean went above and beyond throughout the whole process. He was extremely responsive, honest in his critiques on houses we looked at, and always willing to give us advice as first time home buyers. We really developed a trust in him. His quick communication and relationship with other realtors in the industry is what helped us land our home. We would recommend to anyone buying a home and will definitely be contacting him when we go to sell in the future.",,BUYER,"Nashotah, WI",,2019-02-14T00:00:00+00:00,2023-02-13T08:21:52.354+00:00,RMA,,,,,,
1013264,fd90f92a-9ea2-449c-9aed-5dabce32a6ae,5.0,"This was the first time we sold a house, and Sean made it easy to navigate. He was very responsive, trustworthy, and answered every single question we had. He provided expertise and guidance throughout the whole process. We would highly recommend Sean!",,SELLER,"Richfield, WI",,2019-01-18T00:00:00+00:00,2023-02-13T08:21:52.245+00:00,RMA,,,,,,
1013264,777bbe36-40ae-4499-b37e-ca6162d524a7,5.0,"Our experience with Sean was excellent, it was such an easy and smooth process! Would highly recommend using Sean for the sale of your home. For just $2,000 (paid at closing) you get, MLS listings, professional photos of your home, signage and extremely prompt service! Sure beats paying 5-6% fee for all other realtors! All our expectations were met or exceeded!
Give Sean a call!!",,SELLER,"Williams Bay, WI",,2018-11-12T00:00:00+11:00,2023-02-13T08:21:51.711+00:00,RMA,,,,,,
1013264,3dfde987-f343-41fd-9cb8-07c44171316d,5.0,"Sean was great to work with, very well spoken and very easy to get in contact with. He was very helpful and helped us sell our home in 1 day. We tried selling it by owner and that didn't work so we reached out to Sean. I would recommend him to anyone.",,SELLER,"Kewaskum, WI",,2017-10-19T00:00:00+00:00,2023-02-13T08:21:25.576+00:00,RMA,,,,,,
560475,e76106ff-13a4-467e-90a1-497561e6e328,5.0,"Kara’s real estate expertise was outstanding and made our home shopping experience a pleasant one at every turn.  She was able to address our concerns about the local school system, put us in touch with colleagues that answered questions about the quality of home we desired, and identified concerns that we might have otherwise overlooked.  Her attention to detail allowed us to focus more on our home “must haves”, and less on the other less important issues.  She was a pleasure to work with.",Miguel Ortiz,BUYER,"Ranson, WV",,2023-07-20T00:00:00-08:00,2023-07-27T18:36:13.392+00:00,RMA,,,,,,
560475,c6910840-a882-4ea1-b4e9-988ea1ae23fa,5.0,Kara's knowledge of the area was outstanding.,,BUYER,"Martinsburg, WV",,2023-06-16T00:00:00-08:00,2023-07-03T20:31:09.213+00:00,RMA,,,,,,
560475,0ca31b8d-6202-4dff-b218-e4cfaae34eca,5.0,"Kara is an excellent professional salesperson. She is very knowledgeable, and knows the current real estate market and trends.  She planned well, answered all my questions and assisted me through out the entire process.  The house sold very quickly with multiple offers.  She was available throughout the process and helped me thru any difficulties.  I would highly recommend her to anyone in the real estate market.  ",,SELLER,"Martinsburg, WV",,2023-06-16T00:00:00-08:00,2023-07-03T20:29:47.478+00:00,RMA,,,,,,
560475,f05be983-af13-4c98-a851-9d951f0d048e,5.0,"Kara was very helpful in finding a home,  I believe we found the one I wanted on the first outing ",Thomas Simmons,BUYER,"Martinsburg, WV",,2023-06-07T00:00:00-08:00,2023-07-03T16:05:46.251+00:00,RMA,,,,,,
560475,d2965879-4eb2-4407-8cbe-7bfd3fe9410a,5.0,"Kara was more than just a agent , felt as though she was part of the family, always making contact and keeping us updated on the process of selling our home , dealing with our emotions, she is someone you can lean on, thanks for making our transition as smoothly as possible ",Patrick McLaughlin,SELLER,"Martinsburg, WV",,2023-05-23T00:00:00-08:00,2023-06-09T19:48:00.708+00:00,RMA,,,,,,
560475,ef2640b3-0272-4c05-aa5b-e89f53ce2a92,5.0,"I cannot say enough good things about Kara! She is very knowledgeable, took the time to find answers if she didn't know them right away, and she was so very patient with us. She made our move so incredibly smooth. I highly recommend Kara to anyone!",Ashley,BUYER,"Berkeley County, WV",,2023-02-23T00:00:00-08:00,2023-04-11T18:41:04.376+00:00,RMA,,,,,,
560475,8b25a948-3095-47c5-bf21-1211e80c3bb7,5.0,"During my family's recent relocation, Kara was amazing. She took the time daily to check in with my wife and I about new homes being available.  We found our home and closing went smoothly.  This move was one of the best we have had.",Jason,BUYER,"Berkeley County, WV",,2023-02-23T00:00:00-08:00,2023-03-24T17:06:17.3+00:00,RMA,,,,,,
560475,4ecedc04-8ef6-4cd3-8f2b-f0c0d92e50ea,5.0,my first time buying a home in over 20 years.  the Burnetts were amazing and helpful and made the whole experience painless.,Kelly Praizner,BUYER,"Inwood, WV",,2023-01-27T00:00:00-08:00,2023-03-13T22:05:12.134+00:00,RMA,,,,,,
560475,30d3ba5f-8606-4872-b236-d537cc197b39,5.0,Kara helped us buy and sell our homes & we could not have wished for a better realtor to help us throughout the process! Kara’s extensive knowledge and experience in the field landed us our dream home&property. Her professionalism and kindness makes it so easy to work with her,,BUYER,"Berkeley County, WV",,2022-11-04T00:00:00-08:00,2023-03-12T23:25:02.88+00:00,RMA,,,,,,
560475,6453a161-1d68-4351-86e1-2d73355b4217,5.0,"Kara was wonderful to work with . She is  diligent , informative, knowledgeable and such a pleasure to be around . Finding a home was easy and hassle free. We highly recommend Kara not only as a great realtor but also as a great person! ",Jessica Brown,BUYER,"Stephens City, VA",,2023-02-24T00:00:00-08:00,2023-03-09T15:48:57.314+00:00,RMA,,,,,,
560475,1d405272-d154-44a2-9a32-a70a31ee3ecf,5.0,"Very pleased with out experience having worked with Kara, her attention to detail, ability to listen and anticipate issues, responsiveness and knowledge were above all expectations, and we have high expectations! I was really impressed with her skills and really appreciated her going above and beyond helping us navigate the buying process from out of state. Truly a wonderful experience!",Natalie K,BUYER,"Charles Town, WV",,2023-03-07T00:00:00-08:00,2023-03-08T20:45:12.453+00:00,RMA,,,,,,
560475,97799308-b38e-439c-8466-3f00c2c2ea40,5.0,Loved having the pleasure of working with Kara. She keeps everything professional and smooth. She is willing to take the extra steps on making sure there is a sell. ,Emily,SELLER,"Martinsburg, WV",,2022-06-21T00:00:00-08:00,2023-03-08T17:47:44.916+00:00,RMA,,,,,,
560475,e939975e-6aed-47fd-b4b1-915991dc74e0,5.0,We used Kara several years ago to buy our house and when it was time to sell we immediately reached back out to her. She made the process as low stress and easy as possible. Highly recommend letting her help you with your real estate needs!,,SELLER,"Bolivar, WV",,2023-01-31T00:00:00-08:00,2023-03-08T17:12:22.381+00:00,RMA,,,,,,
560475,5f9c8b89-e629-4a16-87f1-ef25b8ca154d,5.0,"I've used Kara twice. Once to buy, and once to sell.  She never fails to go above and beyond expectations!  I've used many many realtors over the years so I have a lot to compare.  
Kara took care of everything along the way like a professional and a friend.  I would highly recommend her.",Eve,SELLER,"Martinsburg, WV",,2023-02-28T00:00:00-08:00,2023-03-08T02:07:16.433+00:00,RMA,,,,,,
560475,0e3da9ee-69c3-484f-ab91-4da5e1834546,5.0,"It was a pleasure to work with Kara from beginning to end. Her professionalism, attention to detail and preparation efforts to help us from searching for a home in a new area till our closing were superb. We could not ask for a better real estate agent. I highly recommend anyone to work with her and trust she can guide you towards your dream home. ",Edward Maggio,SELLER,"Shepherdstown, WV",,2023-01-31T00:00:00-08:00,2023-02-13T10:10:56.33+00:00,RMA,,,,,,
560475,325d52ad-58d2-4a51-8e82-15b78cc1c772,5.0,"Dealing with Kara and Eric was a great experience. They were very pleasant and friendly. They went over everything before I signed anything. When the house was being shown, they would notify me with the day and time. They day of closing, I was told what to expect and everything went smoothly. I would highly recommend them.",Nancy Baker,SELLER,"Martinsburg, WV",,2021-11-01T00:00:00-08:00,2023-02-13T09:48:48.335+00:00,RMA,,,,,,
560475,72db2920-4a31-4e66-bb02-1e94ee352712,5.0,"This is the second home Kara has sold for me. She came through again as I thought she would, she will work hard for you and go out of her way to help lower the stress, if you ever sold a house you know their is stress. She has the experience and knowledge of the process. I want to purchase a place in Florida I just wish she worked there. You won't go wrong having her work for you.",Michael Deter,SELLER,"Martinsburg, WV",,2021-11-16T00:00:00-08:00,2023-02-13T09:24:14.641+00:00,RMA,,,,,,
560475,b1ebae96-552a-470a-97ba-2c6790accff8,5.0,Kara’s experience and knowledge was vital in the sale of my home.  She was very professional and answered all questions I had.  I highly recommend her if anyone needs a real estate agent.  Thank you Kara!,Sandra Miller,SELLER,"Martinsburg, WV",,2021-08-25T00:00:00-08:00,2023-02-13T09:00:41.695+00:00,RMA,,,,,,
